<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.21	00:00:00	0.66791	0.66977	0.66679	0.66792	13653	0	0
2022.12.21	04:00:00	0.66792	0.66913	0.66565	0.66706	14274	0	0
2022.12.21	08:00:00	0.66704	0.66857	0.66643	0.66750	20492	0	0
2022.12.21	12:00:00	0.66750	0.67172	0.66725	0.67121	21642	0	0
2022.12.21	16:00:00	0.67120	0.67283	0.66889	0.66990	27802	0	0
2022.12.21	20:00:00	0.66990	0.67123	0.66921	0.67062	11574	0	1
2022.12.22	00:00:00	0.67058	0.67370	0.66963	0.67356	9183	0	0
2022.12.22	04:00:00	0.67356	0.67645	0.67331	0.67512	12607	0	0
2022.12.22	08:00:00	0.67509	0.67674	0.67378	0.67440	17653	0	0
2022.12.22	12:00:00	0.67441	0.67444	0.67004	0.67034	18537	0	0
2022.12.22	16:00:00	0.67034	0.67040	0.66574	0.66619	25994	0	0
2022.12.22	20:00:00	0.66615	0.66715	0.66500	0.66709	15444	0	0
2022.12.23	00:00:00	0.66697	0.66786	0.66583	0.66763	9983	0	0
2022.12.23	04:00:00	0.66765	0.66939	0.66747	0.66806	14445	0	0
2022.12.23	08:00:00	0.66809	0.67040	0.66794	0.66982	16360	0	0
2022.12.23	12:00:00	0.66983	0.67111	0.66766	0.66962	17164	0	0
2022.12.23	16:00:00	0.66960	0.67250	0.66726	0.67152	30104	0	0
2022.12.23	20:00:00	0.67153	0.67212	0.67014	0.67137	11576	0	0
2022.12.26	08:00:00	0.67184	0.67241	0.67093	0.67126	478	0	30
2022.12.26	12:00:00	0.67126	0.67127	0.67112	0.67117	84	0	177
2022.12.26	16:00:00	0.67137	0.67274	0.67101	0.67147	2212	0	37
2022.12.26	20:00:00	0.67143	0.67296	0.67037	0.67253	1799	0	9
2022.12.27	00:00:00	0.67207	0.67566	0.67186	0.67521	10993	0	0
2022.12.27	04:00:00	0.67521	0.67603	0.67318	0.67595	11373	0	0
2022.12.27	08:00:00	0.67593	0.67760	0.67553	0.67622	15329	0	0
2022.12.27	12:00:00	0.67623	0.67623	0.67314	0.67340	14072	0	0
2022.12.27	16:00:00	0.67340	0.67612	0.67251	0.67360	19937	0	0
2022.12.27	20:00:00	0.67356	0.67440	0.67252	0.67331	11948	0	1
2022.12.28	00:00:00	0.67328	0.67400	0.67192	0.67330	9380	0	0
2022.12.28	04:00:00	0.67331	0.67534	0.67302	0.67526	13329	0	0
2022.12.28	08:00:00	0.67527	0.67723	0.67506	0.67620	18275	0	0
2022.12.28	12:00:00	0.67621	0.68010	0.67606	0.67874	14977	0	0
2022.12.28	16:00:00	0.67874	0.68001	0.67448	0.67586	22268	0	0
2022.12.28	20:00:00	0.67585	0.67659	0.67338	0.67386	12849	0	1
2022.12.29	00:00:00	0.67314	0.67547	0.67314	0.67438	8513	0	0
2022.12.29	04:00:00	0.67437	0.67563	0.67370	0.67422	8409	0	0
2022.12.29	08:00:00	0.67428	0.67443	0.67219	0.67307	13749	0	0
2022.12.29	12:00:00	0.67306	0.67372	0.67104	0.67354	14901	0	0
2022.12.29	16:00:00	0.67354	0.67856	0.67353	0.67808	23087	0	0
2022.12.29	20:00:00	0.67805	0.67876	0.67760	0.67761	9963	0	1
2022.12.30	00:00:00	0.67736	0.67755	0.67534	0.67660	8395	0	0
2022.12.30	04:00:00	0.67661	0.67842	0.67620	0.67767	10546	0	0
2022.12.30	08:00:00	0.67760	0.68001	0.67709	0.67909	16169	0	0
2022.12.30	12:00:00	0.67909	0.68081	0.67818	0.67938	15954	0	0
2022.12.30	16:00:00	0.67938	0.68196	0.67577	0.68196	29944	0	0
2022.12.30	20:00:00	0.68208	0.68209	0.68032	0.68149	16736	0	1
2023.01.02	04:00:00	0.68075	0.68082	0.68061	0.68064	8	0	9
2023.01.02	08:00:00	0.68058	0.68110	0.67929	0.67947	1653	0	0
2023.01.02	12:00:00	0.67945	0.68128	0.67942	0.68047	4417	0	7
2023.01.02	16:00:00	0.68047	0.68190	0.68047	0.68160	2573	0	0
2023.01.02	20:00:00	0.68161	0.68165	0.67880	0.68007	1123	0	9
2023.01.03	00:00:00	0.68007	0.68107	0.67726	0.67814	11401	0	0
2023.01.03	04:00:00	0.67812	0.68347	0.67783	0.67959	16250	0	0
2023.01.03	08:00:00	0.67958	0.68094	0.66941	0.67214	27439	0	0
2023.01.03	12:00:00	0.67213	0.67402	0.66880	0.67378	17476	0	0
2023.01.03	16:00:00	0.67378	0.67674	0.67214	0.67281	27201	0	0
2023.01.03	20:00:00	0.67280	0.67422	0.67200	0.67259	12791	0	1
2023.01.04	00:00:00	0.67255	0.67677	0.67166	0.67646	9737	0	1
2023.01.04	04:00:00	0.67647	0.68172	0.67636	0.68015	13162	0	1
2023.01.04	08:00:00	0.68016	0.68847	0.67904	0.68711	23562	0	1
2023.01.04	12:00:00	0.68711	0.68860	0.68531	0.68749	19771	0	1
2023.01.04	16:00:00	0.68749	0.68865	0.68346	0.68452	31656	0	1
2023.01.04	20:00:00	0.68453	0.68562	0.68189	0.68374	20703	0	1
2023.01.05	00:00:00	0.68347	0.68452	0.68206	0.68387	10063	0	1
2023.01.05	04:00:00	0.68387	0.68388	0.68008	0.68221	13111	0	1
2023.01.05	08:00:00	0.68220	0.68343	0.68004	0.68253	19729	0	1
2023.01.05	12:00:00	0.68253	0.68418	0.67729	0.67772	22517	0	1
2023.01.05	16:00:00	0.67773	0.67812	0.67352	0.67454	35482	0	1
2023.01.05	20:00:00	0.67454	0.67725	0.67426	0.67507	15605	0	1
2023.01.06	00:00:00	0.67495	0.67740	0.67477	0.67599	8645	0	1
2023.01.06	04:00:00	0.67597	0.67881	0.67492	0.67555	12667	0	1
2023.01.06	08:00:00	0.67552	0.67698	0.67321	0.67414	19691	0	1
2023.01.06	12:00:00	0.67418	0.67909	0.67223	0.67885	26071	0	1
2023.01.06	16:00:00	0.67884	0.68700	0.67459	0.68689	43265	0	0
2023.01.06	20:00:00	0.68688	0.68867	0.68610	0.68755	12302	0	1
2023.01.09	00:00:00	0.68773	0.69096	0.68739	0.69032	12952	0	1
2023.01.09	04:00:00	0.69032	0.69378	0.69000	0.69345	11783	0	1
2023.01.09	08:00:00	0.69345	0.69468	0.69111	0.69258	23016	0	1
2023.01.09	12:00:00	0.69259	0.69450	0.69056	0.69329	19896	0	1
2023.01.09	16:00:00	0.69329	0.69499	0.69172	0.69369	25364	0	1
2023.01.09	20:00:00	0.69372	0.69393	0.69081	0.69125	15112	0	1
2023.01.10	00:00:00	0.69111	0.69279	0.69011	0.69248	9409	0	1
2023.01.10	04:00:00	0.69250	0.69268	0.68918	0.69122	15294	0	1
2023.01.10	08:00:00	0.69122	0.69158	0.68853	0.68997	22477	0	1
2023.01.10	12:00:00	0.68998	0.69030	0.68598	0.68736	19399	0	1
2023.01.10	16:00:00	0.68736	0.69091	0.68687	0.68849	36089	0	1
2023.01.10	20:00:00	0.68845	0.68959	0.68794	0.68914	8643	0	2
2023.01.11	00:00:00	0.68855	0.69142	0.68785	0.68906	10464	0	1
2023.01.11	04:00:00	0.68906	0.69256	0.68875	0.69169	11776	0	0
2023.01.11	08:00:00	0.69169	0.69215	0.68946	0.69119	19839	0	1
2023.01.11	12:00:00	0.69119	0.69159	0.68730	0.68977	17462	0	1
2023.01.11	16:00:00	0.68978	0.69097	0.68892	0.68938	21316	0	1
2023.01.11	20:00:00	0.68938	0.69127	0.68842	0.69053	9739	0	1
2023.01.12	00:00:00	0.68957	0.69208	0.68890	0.69168	11397	0	1
2023.01.12	04:00:00	0.69168	0.69245	0.69102	0.69172	10115	0	1
2023.01.12	08:00:00	0.69172	0.69201	0.68871	0.69127	14599	0	1
2023.01.12	12:00:00	0.69126	0.69836	0.68766	0.69812	24017	0	0
2023.01.12	16:00:00	0.69809	0.69821	0.68868	0.69753	50159	0	1
2023.01.12	20:00:00	0.69753	0.69846	0.69611	0.69668	20343	0	1
2023.01.13	00:00:00	0.69622	0.69828	0.69578	0.69684	11700	0	1
2023.01.13	04:00:00	0.69686	0.69688	0.69446	0.69526	13088	0	1
2023.01.13	08:00:00	0.69526	0.69941	0.69521	0.69750	22960	0	1
2023.01.13	12:00:00	0.69750	0.69844	0.69193	0.69247	21976	0	0
2023.01.13	16:00:00	0.69251	0.69680	0.69153	0.69663	30319	0	0
2023.01.13	20:00:00	0.69663	0.69817	0.69583	0.69747	7889	0	1
2023.01.16	00:00:00	0.69669	0.70169	0.69665	0.70151	11894	0	1
2023.01.16	04:00:00	0.70151	0.70191	0.69784	0.69939	11980	0	0
2023.01.16	08:00:00	0.69940	0.69942	0.69408	0.69640	20193	0	1
2023.01.16	12:00:00	0.69640	0.69744	0.69539	0.69596	12663	0	1
2023.01.16	16:00:00	0.69595	0.69673	0.69511	0.69549	10919	0	1
2023.01.16	20:00:00	0.69549	0.69563	0.69485	0.69543	3890	0	1
2023.01.17	00:00:00	0.69519	0.69763	0.69480	0.69673	9230	0	1
2023.01.17	04:00:00	0.69670	0.69786	0.69503	0.69665	13306	0	1
2023.01.17	08:00:00	0.69669	0.69748	0.69475	0.69506	16192	0	0
2023.01.17	12:00:00	0.69506	0.69621	0.69297	0.69470	20971	0	1
2023.01.17	16:00:00	0.69474	0.69940	0.69473	0.69852	30058	0	1
2023.01.17	20:00:00	0.69853	0.69973	0.69797	0.69864	8882	0	1
2023.01.18	00:00:00	0.69849	0.69932	0.69695	0.69928	8261	0	1
2023.01.18	04:00:00	0.69928	0.70025	0.69729	0.69959	23787	0	1
2023.01.18	08:00:00	0.69959	0.70361	0.69936	0.70249	27113	0	0
2023.01.18	12:00:00	0.70250	0.70556	0.70077	0.70421	23686	0	1
2023.01.18	16:00:00	0.70421	0.70635	0.69531	0.69602	38732	0	1
2023.01.18	20:00:00	0.69602	0.69637	0.69355	0.69406	12750	0	1
2023.01.19	00:00:00	0.69394	0.69480	0.68931	0.69011	11533	0	1
2023.01.19	04:00:00	0.69009	0.69158	0.68938	0.68976	12450	0	1
2023.01.19	08:00:00	0.68977	0.69070	0.68785	0.68837	16791	0	1
2023.01.19	12:00:00	0.68837	0.69044	0.68720	0.69041	18372	0	1
2023.01.19	16:00:00	0.69043	0.69191	0.68831	0.68997	24761	0	1
2023.01.19	20:00:00	0.68997	0.69223	0.68913	0.69094	12791	0	1
2023.01.20	00:00:00	0.69083	0.69239	0.69053	0.69214	7130	0	1
2023.01.20	04:00:00	0.69214	0.69328	0.69118	0.69247	10054	0	1
2023.01.20	08:00:00	0.69246	0.69479	0.69222	0.69321	16589	0	1
2023.01.20	12:00:00	0.69321	0.69380	0.69102	0.69134	17182	0	0
2023.01.20	16:00:00	0.69131	0.69664	0.69126	0.69573	22728	0	0
2023.01.20	20:00:00	0.69573	0.69736	0.69487	0.69677	10589	0	1
2023.01.23	00:00:00	0.69593	0.69945	0.69567	0.69858	7231	0	1
2023.01.23	04:00:00	0.69862	0.69940	0.69744	0.69787	10592	0	1
2023.01.23	08:00:00	0.69787	0.70126	0.69723	0.70081	18388	0	1
2023.01.23	12:00:00	0.70082	0.70144	0.69716	0.69763	17352	0	1
2023.01.23	16:00:00	0.69762	0.70399	0.69621	0.70261	25033	0	0
2023.01.23	20:00:00	0.70262	0.70378	0.70104	0.70278	12314	0	1
2023.01.24	00:00:00	0.70258	0.70451	0.70177	0.70441	6025	0	1
2023.01.24	04:00:00	0.70440	0.70451	0.70263	0.70381	8873	0	0
2023.01.24	08:00:00	0.70380	0.70491	0.70145	0.70194	18578	0	1
2023.01.24	12:00:00	0.70195	0.70306	0.70100	0.70161	17040	0	1
2023.01.24	16:00:00	0.70160	0.70581	0.69934	0.70453	30745	0	1
2023.01.24	20:00:00	0.70449	0.70504	0.70389	0.70449	8436	0	2
2023.01.25	00:00:00	0.70455	0.70924	0.70235	0.70854	12586	0	1
2023.01.25	04:00:00	0.70855	0.71086	0.70855	0.71011	11515	0	1
2023.01.25	08:00:00	0.71011	0.71229	0.70915	0.70926	18224	0	1
2023.01.25	12:00:00	0.70925	0.70935	0.70621	0.70670	18313	0	1
2023.01.25	16:00:00	0.70671	0.70986	0.70630	0.70826	29637	0	1
2023.01.25	20:00:00	0.70824	0.71086	0.70821	0.71031	10323	0	1
2023.01.26	00:00:00	0.71014	0.71125	0.70922	0.71104	8366	0	1
2023.01.26	04:00:00	0.71102	0.71285	0.71040	0.71234	9922	0	0
2023.01.26	08:00:00	0.71233	0.71284	0.70956	0.71037	18535	0	1
2023.01.26	12:00:00	0.71038	0.71276	0.70979	0.71226	18983	0	1
2023.01.26	16:00:00	0.71227	0.71424	0.70793	0.70945	29680	0	1
2023.01.26	20:00:00	0.70946	0.71171	0.70932	0.71141	7273	0	0
2023.01.27	00:00:00	0.71098	0.71296	0.70984	0.71233	8758	0	1
2023.01.27	04:00:00	0.71234	0.71289	0.71028	0.71161	9774	0	1
2023.01.27	08:00:00	0.71160	0.71188	0.70945	0.71048	13089	0	1
2023.01.27	12:00:00	0.71047	0.71269	0.70988	0.71090	15364	0	1
2023.01.27	16:00:00	0.71090	0.71218	0.70824	0.71058	26687	0	1
2023.01.27	20:00:00	0.71058	0.71118	0.70992	0.71082	6412	0	1
2023.01.30	00:00:00	0.70980	0.71203	0.70947	0.71138	9277	0	1
2023.01.30	04:00:00	0.71137	0.71138	0.70832	0.70871	12677	0	1
2023.01.30	08:00:00	0.70869	0.70976	0.70686	0.70776	15206	0	1
2023.01.30	12:00:00	0.70778	0.70956	0.70696	0.70730	14040	0	1
2023.01.30	16:00:00	0.70731	0.70866	0.70651	0.70702	23252	0	1
2023.01.30	20:00:00	0.70702	0.70738	0.70511	0.70593	9466	0	1
2023.01.31	00:00:00	0.70557	0.70649	0.70381	0.70561	10761	0	1
2023.01.31	04:00:00	0.70561	0.70566	0.70257	0.70316	12876	0	1
2023.01.31	08:00:00	0.70316	0.70393	0.70038	0.70114	16843	0	1
2023.01.31	12:00:00	0.70114	0.70315	0.69838	0.70262	19399	0	1
2023.01.31	16:00:00	0.70262	0.70548	0.70151	0.70487	27266	0	1
2023.01.31	20:00:00	0.70488	0.70614	0.70488	0.70537	8892	0	1
2023.02.01	00:00:00	0.70531	0.70559	0.70468	0.70510	7920	0	1
2023.02.01	04:00:00	0.70510	0.70745	0.70365	0.70662	9188	0	1
2023.02.01	08:00:00	0.70660	0.70835	0.70656	0.70688	12312	0	1
2023.02.01	12:00:00	0.70685	0.70929	0.70683	0.70857	12135	0	0
2023.02.01	16:00:00	0.70857	0.70894	0.70604	0.70666	22429	0	0
2023.02.01	20:00:00	0.70666	0.71446	0.70417	0.71363	38674	0	1
2023.02.02	00:00:00	0.71295	0.71577	0.71236	0.71423	12052	0	1
2023.02.02	04:00:00	0.71422	0.71503	0.71356	0.71473	10916	0	0
2023.02.02	08:00:00	0.71474	0.71565	0.71211	0.71312	16520	0	1
2023.02.02	12:00:00	0.71312	0.71416	0.71157	0.71239	24589	0	1
2023.02.02	16:00:00	0.71239	0.71444	0.70702	0.70780	37278	0	1
2023.02.02	20:00:00	0.70781	0.70921	0.70687	0.70763	18778	0	1
2023.02.03	00:00:00	0.70736	0.70799	0.70637	0.70642	9623	0	1
2023.02.03	04:00:00	0.70643	0.70685	0.70482	0.70633	11236	0	1
2023.02.03	08:00:00	0.70633	0.70723	0.70450	0.70595	18828	0	1
2023.02.03	12:00:00	0.70595	0.70675	0.69697	0.69778	26878	0	1
2023.02.03	16:00:00	0.69778	0.69955	0.69302	0.69458	47489	0	1
2023.02.03	20:00:00	0.69458	0.69464	0.69190	0.69217	18831	0	1
2023.02.06	00:00:00	0.68923	0.69296	0.68896	0.69179	15785	0	1
2023.02.06	04:00:00	0.69178	0.69486	0.69123	0.69477	16015	0	1
2023.02.06	08:00:00	0.69477	0.69486	0.68955	0.68958	20658	0	1
2023.02.06	12:00:00	0.68958	0.69157	0.68867	0.68899	19588	0	1
2023.02.06	16:00:00	0.68898	0.68972	0.68556	0.68710	30904	0	1
2023.02.06	20:00:00	0.68710	0.68936	0.68671	0.68827	12307	0	1
2023.02.07	00:00:00	0.68803	0.69081	0.68760	0.69033	10280	0	1
2023.02.07	04:00:00	0.69034	0.69508	0.69001	0.69386	17542	0	0
2023.02.07	08:00:00	0.69386	0.69489	0.69104	0.69383	21996	0	1
2023.02.07	12:00:00	0.69382	0.69406	0.69017	0.69099	19807	0	1
2023.02.07	16:00:00	0.69099	0.69883	0.68857	0.69803	32997	0	0
2023.02.07	20:00:00	0.69800	0.69851	0.69032	0.69590	35107	0	1
2023.02.08	00:00:00	0.69543	0.69703	0.69434	0.69580	10578	0	0
2023.02.08	04:00:00	0.69579	0.69706	0.69496	0.69658	12020	0	1
2023.02.08	08:00:00	0.69657	0.69964	0.69638	0.69861	21597	0	1
2023.02.08	12:00:00	0.69861	0.69871	0.69538	0.69576	18241	0	1
2023.02.08	16:00:00	0.69576	0.69671	0.69270	0.69344	32067	0	0
2023.02.08	20:00:00	0.69344	0.69416	0.69188	0.69228	15545	0	1
2023.02.09	00:00:00	0.69188	0.69417	0.69187	0.69388	9235	0	0
2023.02.09	04:00:00	0.69387	0.69610	0.69378	0.69538	12066	0	0
2023.02.09	08:00:00	0.69538	0.69817	0.69525	0.69769	17982	0	0
2023.02.09	12:00:00	0.69769	0.70113	0.69722	0.70105	16768	0	0
2023.02.09	16:00:00	0.70106	0.70106	0.69437	0.69538	28977	0	0
2023.02.09	20:00:00	0.69536	0.69544	0.69277	0.69359	16613	0	1
2023.02.10	00:00:00	0.69315	0.69485	0.69304	0.69376	10604	0	1
2023.02.10	04:00:00	0.69376	0.69393	0.69111	0.69250	16338	0	1
2023.02.10	08:00:00	0.69250	0.69602	0.69178	0.69328	30401	0	1
2023.02.10	12:00:00	0.69328	0.69475	0.69175	0.69411	21640	0	1
2023.02.10	16:00:00	0.69410	0.69492	0.69091	0.69167	31405	0	1
2023.02.10	20:00:00	0.69168	0.69237	0.69109	0.69195	9955	0	1
2023.02.13	00:00:00	0.69160	0.69198	0.68903	0.69088	13131	0	1
2023.02.13	04:00:00	0.69088	0.69145	0.69023	0.69099	15530	0	1
2023.02.13	08:00:00	0.69099	0.69335	0.69076	0.69200	19789	0	1
2023.02.13	12:00:00	0.69200	0.69486	0.69132	0.69330	16395	0	0
2023.02.13	16:00:00	0.69330	0.69706	0.69288	0.69670	24666	0	0
2023.02.13	20:00:00	0.69670	0.69736	0.69605	0.69651	10206	0	1
2023.02.14	00:00:00	0.69641	0.69715	0.69504	0.69551	11431	0	1
2023.02.14	04:00:00	0.69553	0.69756	0.69493	0.69683	14767	0	0
2023.02.14	08:00:00	0.69683	0.69758	0.69567	0.69707	19717	0	1
2023.02.14	12:00:00	0.69707	0.70294	0.69386	0.69943	29029	0	1
2023.02.14	16:00:00	0.69949	0.70035	0.69215	0.69740	55425	0	0
2023.02.14	20:00:00	0.69740	0.69945	0.69708	0.69865	18559	0	1
2023.02.15	00:00:00	0.69816	0.69889	0.69744	0.69763	10095	0	1
2023.02.15	04:00:00	0.69762	0.69778	0.69286	0.69329	15701	0	1
2023.02.15	08:00:00	0.69329	0.69343	0.68927	0.69120	23041	0	1
2023.02.15	12:00:00	0.69120	0.69149	0.68738	0.68840	23665	0	0
2023.02.15	16:00:00	0.68841	0.68967	0.68646	0.68842	31398	0	0
2023.02.15	20:00:00	0.68843	0.69082	0.68778	0.69027	9165	0	1
2023.02.16	00:00:00	0.68994	0.69131	0.68680	0.69031	15099	0	0
2023.02.16	04:00:00	0.69031	0.69250	0.69008	0.69150	16598	0	0
2023.02.16	08:00:00	0.69150	0.69360	0.69032	0.69184	21286	0	0
2023.02.16	12:00:00	0.69184	0.69271	0.68719	0.68784	22599	0	0
2023.02.16	16:00:00	0.68783	0.69014	0.68403	0.68987	35909	0	0
2023.02.16	20:00:00	0.68986	0.69052	0.68738	0.68778	18668	0	1
2023.02.17	00:00:00	0.68778	0.68786	0.68515	0.68556	10811	0	0
2023.02.17	04:00:00	0.68557	0.68571	0.68330	0.68394	15824	0	0
2023.02.17	08:00:00	0.68395	0.68511	0.68219	0.68243	22412	0	0
2023.02.17	12:00:00	0.68242	0.68401	0.68118	0.68351	20868	0	0
2023.02.17	16:00:00	0.68349	0.68780	0.68319	0.68648	33745	0	0
2023.02.17	20:00:00	0.68649	0.68843	0.68620	0.68778	11322	0	1
2023.02.20	00:00:00	0.68667	0.68819	0.68626	0.68783	10732	0	0
2023.02.20	04:00:00	0.68782	0.69056	0.68778	0.69051	15803	0	1
2023.02.20	08:00:00	0.69051	0.69152	0.68943	0.68962	20134	0	1
2023.02.20	12:00:00	0.68963	0.69183	0.68942	0.69171	13015	0	1
2023.02.20	16:00:00	0.69170	0.69206	0.69118	0.69133	9798	0	0
2023.02.20	20:00:00	0.69135	0.69146	0.69075	0.69091	3677	0	0
2023.02.21	00:00:00	0.69042	0.69199	0.68939	0.69057	10063	0	1
2023.02.21	04:00:00	0.69057	0.69108	0.68903	0.68961	11476	0	1
2023.02.21	08:00:00	0.68960	0.68995	0.68685	0.68899	23200	0	1
2023.02.21	12:00:00	0.68895	0.68922	0.68649	0.68649	19298	0	1
2023.02.21	16:00:00	0.68651	0.68995	0.68530	0.68648	32811	0	0
2023.02.21	20:00:00	0.68647	0.68661	0.68472	0.68557	10378	0	1
2023.02.22	00:00:00	0.68510	0.68650	0.68327	0.68390	12395	0	1
2023.02.22	04:00:00	0.68391	0.68423	0.68273	0.68349	10870	0	0
2023.02.22	08:00:00	0.68349	0.68382	0.68112	0.68211	17999	0	0
2023.02.22	12:00:00	0.68211	0.68479	0.68152	0.68307	16815	0	1
2023.02.22	16:00:00	0.68305	0.68380	0.68087	0.68227	25805	0	1
2023.02.22	20:00:00	0.68227	0.68320	0.67946	0.68038	20334	0	1
2023.02.23	00:00:00	0.67975	0.68341	0.67937	0.68325	7098	0	1
2023.02.23	04:00:00	0.68326	0.68420	0.68191	0.68233	8887	0	1
2023.02.23	08:00:00	0.68233	0.68352	0.68146	0.68170	15565	0	1
2023.02.23	12:00:00	0.68169	0.68340	0.68061	0.68156	17785	0	1
2023.02.23	16:00:00	0.68155	0.68364	0.67815	0.67864	29346	0	0
2023.02.23	20:00:00	0.67865	0.68154	0.67838	0.68076	11776	0	1
2023.02.24	00:00:00	0.68031	0.68233	0.68017	0.68175	10826	0	1
2023.02.24	04:00:00	0.68175	0.68241	0.68085	0.68094	12326	0	1
2023.02.24	08:00:00	0.68095	0.68139	0.67779	0.67838	15616	0	1
2023.02.24	12:00:00	0.67838	0.67896	0.67273	0.67420	21534	0	1
2023.02.24	16:00:00	0.67421	0.67423	0.67185	0.67239	32018	0	0
2023.02.24	20:00:00	0.67239	0.67328	0.67208	0.67249	10124	0	1
2023.02.27	00:00:00	0.67277	0.67416	0.67228	0.67401	9286	0	1
2023.02.27	04:00:00	0.67400	0.67400	0.66992	0.66998	11136	0	1
2023.02.27	08:00:00	0.67001	0.67273	0.66982	0.67174	16820	0	0
2023.02.27	12:00:00	0.67172	0.67290	0.67015	0.67231	14901	0	0
2023.02.27	16:00:00	0.67231	0.67437	0.67136	0.67349	20253	0	1
2023.02.27	20:00:00	0.67349	0.67447	0.67339	0.67390	8188	0	1
2023.02.28	00:00:00	0.67374	0.67505	0.67260	0.67429	8402	0	1
2023.02.28	04:00:00	0.67430	0.67500	0.67195	0.67229	9748	0	1
2023.02.28	08:00:00	0.67228	0.67334	0.67038	0.67200	17000	0	1
2023.02.28	12:00:00	0.67201	0.67432	0.67201	0.67421	14303	0	0
2023.02.28	16:00:00	0.67420	0.67577	0.67219	0.67521	26911	0	0
2023.02.28	20:00:00	0.67520	0.67540	0.67241	0.67289	9526	0	2
2023.03.01	00:00:00	0.67276	0.67348	0.66952	0.67337	11932	0	0
2023.03.01	04:00:00	0.67337	0.67607	0.67298	0.67486	12577	0	1
2023.03.01	08:00:00	0.67486	0.67778	0.67474	0.67628	21209	0	0
2023.03.01	12:00:00	0.67629	0.67837	0.67537	0.67553	18211	0	1
2023.03.01	16:00:00	0.67554	0.67714	0.67249	0.67612	30800	0	1
2023.03.01	20:00:00	0.67610	0.67624	0.67452	0.67585	9816	0	2
2023.03.02	00:00:00	0.67576	0.67660	0.67281	0.67404	10486	0	1
2023.03.02	04:00:00	0.67404	0.67545	0.67310	0.67376	13091	0	1
2023.03.02	08:00:00	0.67377	0.67481	0.67252	0.67362	18344	0	1
2023.03.02	12:00:00	0.67361	0.67418	0.67066	0.67087	19344	0	0
2023.03.02	16:00:00	0.67087	0.67388	0.67083	0.67123	23767	0	1
2023.03.02	20:00:00	0.67123	0.67382	0.67085	0.67295	10908	0	1
2023.03.03	00:00:00	0.67289	0.67525	0.67211	0.67448	8327	0	1
2023.03.03	04:00:00	0.67448	0.67527	0.67371	0.67448	10671	0	1
2023.03.03	08:00:00	0.67448	0.67666	0.67441	0.67581	15957	0	1
2023.03.03	12:00:00	0.67581	0.67652	0.67456	0.67586	14478	0	1
2023.03.03	16:00:00	0.67586	0.67638	0.67321	0.67601	24623	0	1
2023.03.03	20:00:00	0.67601	0.67747	0.67546	0.67681	7777	0	1
2023.03.06	00:00:00	0.67468	0.67619	0.67415	0.67538	8210	0	1
2023.03.06	04:00:00	0.67538	0.67696	0.67473	0.67557	11206	0	1
2023.03.06	08:00:00	0.67557	0.67619	0.67311	0.67334	14815	0	0
2023.03.06	12:00:00	0.67334	0.67418	0.67163	0.67338	13323	0	1
2023.03.06	16:00:00	0.67338	0.67430	0.67278	0.67354	18256	0	1
2023.03.06	20:00:00	0.67354	0.67359	0.67199	0.67314	7681	0	1
2023.03.07	00:00:00	0.67295	0.67386	0.67174	0.67372	6226	0	1
2023.03.07	04:00:00	0.67372	0.67481	0.66926	0.67108	13623	0	1
2023.03.07	08:00:00	0.67108	0.67183	0.66749	0.66755	16974	0	0
2023.03.07	12:00:00	0.66756	0.66784	0.66581	0.66591	14713	0	0
2023.03.07	16:00:00	0.66592	0.66620	0.65919	0.65972	38043	0	0
2023.03.07	20:00:00	0.65973	0.66015	0.65811	0.65876	11440	0	1
2023.03.08	00:00:00	0.65826	0.65958	0.65804	0.65882	8434	0	1
2023.03.08	04:00:00	0.65882	0.65951	0.65680	0.65908	12281	0	0
2023.03.08	08:00:00	0.65909	0.66076	0.65896	0.66019	14141	0	1
2023.03.08	12:00:00	0.66020	0.66088	0.65910	0.65980	13425	0	1
2023.03.08	16:00:00	0.65979	0.66289	0.65904	0.65911	24588	0	1
2023.03.08	20:00:00	0.65911	0.65948	0.65819	0.65884	7510	0	0
2023.03.09	00:00:00	0.65882	0.65954	0.65762	0.65818	5630	0	1
2023.03.09	04:00:00	0.65818	0.66184	0.65800	0.66078	5991	0	0
2023.03.09	08:00:00	0.66079	0.66221	0.66069	0.66099	9977	0	0
2023.03.09	12:00:00	0.66099	0.66288	0.66061	0.66280	14515	0	1
2023.03.09	16:00:00	0.66279	0.66364	0.66041	0.66084	20874	0	1
2023.03.09	20:00:00	0.66084	0.66137	0.65767	0.65897	14573	0	1
2023.03.10	00:00:00	0.65886	0.65920	0.65737	0.65826	9682	0	1
2023.03.10	04:00:00	0.65827	0.66008	0.65641	0.65882	16065	0	1
2023.03.10	08:00:00	0.65882	0.66026	0.65748	0.65862	18351	0	1
2023.03.10	12:00:00	0.65861	0.66329	0.65823	0.66098	25402	0	0
2023.03.10	16:00:00	0.66097	0.66403	0.65965	0.66159	53117	0	0
2023.03.10	20:00:00	0.66158	0.66198	0.65742	0.65817	21502	0	1
2023.03.13	00:00:00	0.66011	0.66468	0.65993	0.66097	32575	0	1
2023.03.13	04:00:00	0.66097	0.66725	0.66084	0.66626	28030	0	1
2023.03.13	08:00:00	0.66626	0.66789	0.66177	0.66234	40602	0	0
